#,RAJ_decimal,DECJ_decimal,Gl,P0,BSURF
3449,2.704,-1.646,84.975,0.003172,1480186799750.0
3450,0.226,51.04,124.711,0.004596,1529497403730.0
3451,13.988,2.497,171.361,0.004572,540545149238.0
3452,14.258,8.726,177.009,0.005203,681172276249.0
3453,5.771,-21.93,167.13,0.005672,247498196733.0
3454,9.785,-73.311,127.69,0.004187,1144799916873.0
3455,13.831,-15.031,127.576,0.004882,1146913928465.0
3456,12.024,28.416,148.791,0.002036,1397784832258.0
3457,8.336,-50.753,101.52,0.003279,1492394807681.0
3458,10.934,-46.813,122.516,0.002988,839717313132.0
3459,3.475,19.033,259.151,0.002539,1535350800774.0
3460,9.216,-66.676,164.027,0.005011,234368999202.0
3461,6.319,-32.301,254.862,0.003604,1343665806214.0
3462,8.075,-63.819,218.697,0.003426,372996570046.0
3463,0.19,-44.751,258.166,0.00546,1327898219681.0
3464,12.498,83.79,90.383,0.004085,780984332824.0
3465,10.196,78.519,281.129,0.005495,934400316292.0
3466,1.511,-39.97,74.196,0.004297,331025535512.0
3467,2.127,-5.468,173.76,0.002353,544415382535.0
3468,0.523,-36.27,110.29,0.002155,1566888787479.0
3469,13.256,-11.767,159.328,0.005975,1178386291353.0
3470,3.858,3.562,247.613,0.002477,194594434777.0
3471,8.052,-8.16,148.381,0.003881,1328727649844.0
3472,9.102,-19.762,145.061,0.003101,334538350175.0
3473,9.096,33.868,282.006,0.003704,731803902547.0
3474,4.806,34.5,267.593,0.003331,1427882285840.0
3475,7.714,47.766,221.884,0.00594,716374366062.0
3476,10.167,-66.917,218.766,0.004304,1006699281235.0
3477,9.011,26.834,182.547,0.005682,368577602550.0
3478,9.71,49.861,210.455,0.003126,75361810519.0
3479,0.027,58.757,199.002,0.003027,586384947486.0
3480,6.131,18.039,112.372,0.003191,1205942849320.0
3481,11.82,15.184,187.408,0.005375,1451858086963.0
3482,10.315,2.977,163.393,0.00236,757814079815.0
3483,0.293,42.664,85.337,0.002558,592334445518.0
3484,12.299,64.212,254.971,0.005984,444647883351.0
3485,9.314,26.397,187.55,0.00272,1110465565627.0
3486,4.194,-69.969,278.815,0.005415,1406631718639.0
3487,5.004,25.53,266.501,0.00238,1517685363241.0
3488,8.036,-67.201,163.581,0.005252,900937450603.0
3489,6.472,36.277,126.202,0.003575,1093380251342.0
3490,1.986,-22.875,153.79,0.003664,1476893093425.0
3491,14.202,-70.098,201.045,0.004375,1282241880356.0
3492,1.564,43.443,243.014,0.003067,926331155049.0
3493,3.115,71.304,227.362,0.004282,100601598496.0
3494,13.873,-27.61,111.079,0.005953,1093703560983.0
3495,7.419,-72.686,303.231,0.003588,1082248566823.0
3496,3.241,46.685,120.757,0.004611,1218818080212.0
3497,7.699,19.935,196.498,0.00261,1050592459088.0
3498,9.238,82.522,73.827,0.002209,1229064969592.0
3499,10.767,66.285,284.853,0.005171,155430547168.0
3500,0.557,-24.045,143.804,0.003076,946020967332.0
3501,9.656,-61.776,92.016,0.002672,1233702655508.0
3502,4.316,75.876,294.633,0.00564,614701462009.0
3503,2.911,-7.364,149.646,0.003433,465479281837.0
3504,3.047,11.905,68.071,0.002465,270511220831.0
3505,13.252,-9.66,176.675,0.004843,21170016632.0
3506,7.564,-12.353,169.114,0.002031,1004592647133.0
3507,7.401,-69.968,295.569,0.003794,1006434566438.0
3508,7.638,25.473,278.936,0.005981,121660522078.0
3509,3.078,74.074,106.017,0.005768,311787073830.0
3510,2.947,28.701,228.231,0.005815,1316526156121.0
3511,12.712,-2.704,268.987,0.004719,887162915746.0
3512,11.533,-47.167,215.04,0.003277,162269536470.0
3513,10.407,-22.73,120.229,0.003884,530604866860.0
3514,2.777,80.362,193.164,0.002233,48217683045.0
3515,13.639,33.331,299.748,0.002816,1034297862661.0
3516,13.233,71.59,81.007,0.005435,433273260989.0
3517,11.584,-69.913,248.42,0.002673,1430603473506.0
3518,9.88,-70.774,176.425,0.005345,741718869331.0
3519,12.523,-47.318,186.86,0.003338,676611851674.0
3520,11.988,-7.546,297.691,0.004823,34848891675.0
3521,6.158,80.883,67.744,0.005645,261431573217.0
3522,1.101,6.911,179.66,0.004716,83678532780.0
3523,14.026,-65.571,243.717,0.004292,102900293299.0
3524,1.063,-68.607,171.63,0.003592,202344308477.0
3525,2.0,20.223,296.151,0.002356,716076151497.0
3526,6.234,53.653,282.832,0.003874,1044016635727.0
3527,2.257,-8.871,243.576,0.00322,48225230758.0
3528,9.426,-29.305,177.029,0.003301,341553344779.0
3529,9.541,-46.362,225.272,0.002005,987995626926.0
3530,4.366,38.6,86.003,0.0033,818440186469.0
3531,13.763,-41.606,280.569,0.004735,595610134893.0
3532,9.071,-69.914,181.08,0.005132,454856335744.0
3533,1.668,36.878,246.709,0.004171,965412725987.0
3534,14.293,-56.481,274.913,0.005628,1564569321329.0
3535,3.897,82.134,180.983,0.005134,1511648156230.0
3536,4.082,52.901,289.697,0.005919,1474984361066.0
3537,12.716,-34.786,250.611,0.003186,943630089511.0
3538,9.254,-11.284,127.813,0.004241,226452466487.0
3539,0.314,-29.302,258.471,0.002739,350279085189.0
3540,11.059,-1.153,116.795,0.004883,587825528734.0
3541,4.428,-52.977,160.802,0.003816,1133029467846.0
3542,7.384,11.105,132.519,0.003259,929057532990.0
3543,14.194,35.511,79.497,0.004795,231361516962.0
3544,12.343,35.047,112.063,0.003376,1284235064738.0
3545,12.715,-8.224,165.966,0.002969,1279048785065.0
3546,5.201,41.525,297.732,0.002353,965948294265.0
3547,4.39,18.422,243.522,0.002943,954695803720.0
3548,13.192,71.288,279.387,0.005587,1495331739452.0
3549,5.913,27.357,235.747,0.00418,369939964772.0
3550,14.234,-32.565,218.091,0.005971,1174428205841.0
3551,0.218,26.071,207.472,0.002343,1014539885611.0
3552,0.17,-43.299,97.613,0.002358,1050721449171.0
3553,3.402,75.122,217.738,0.003375,705292126803.0
3554,7.19,-60.173,137.505,0.004035,1001949390104.0
3555,7.966,-27.974,100.45,0.003155,128515101327.0
3556,11.876,20.764,198.872,0.005404,831709957995.0
3557,6.54,4.387,159.945,0.003123,1082646585751.0
3558,0.728,36.929,253.889,0.003292,950260415498.0
3559,2.437,52.768,131.963,0.002617,225741830866.0
3560,0.641,-19.129,107.877,0.005218,197109641800.0
3561,1.179,32.771,129.306,0.004887,227089884940.0
3562,9.037,-17.21,124.125,0.002319,128010697286.0
3563,2.978,87.224,157.431,0.004529,1352732384453.0
3564,6.61,-54.142,73.634,0.002196,262095581979.0
3565,2.976,27.743,178.807,0.002047,118319858281.0
3566,7.768,46.499,165.813,0.003542,1333946491063.0
3567,11.627,-62.444,295.433,0.004844,250358306362.0
3568,13.84,-36.277,139.08,0.004424,850427013666.0
3569,5.915,58.69,274.502,0.002693,243909016580.0
3570,4.486,-65.592,91.324,0.004642,1219062623816.0
3571,6.744,-48.524,115.907,0.004357,1401918288460.0
3572,11.417,23.304,155.034,0.002253,1526610213764.0
3573,12.297,57.602,78.211,0.004169,340316802134.0
3574,6.123,73.696,99.998,0.005338,282088050041.0
3575,10.486,24.405,157.975,0.005541,474216874108.0
3576,4.605,18.834,270.185,0.002691,147579846735.0
3577,10.318,-41.747,258.856,0.002422,640321463640.0
3578,0.049,52.299,146.561,0.00365,1321534409348.0
3579,12.409,-45.148,69.717,0.004364,1124794161334.0
3580,6.573,51.794,169.556,0.005436,366533940474.0
3581,14.333,84.538,111.867,0.004928,440715504003.0
3582,11.521,17.203,191.257,0.00204,196765021404.0
3583,8.699,60.108,240.419,0.005761,1143843973022.0
3584,12.393,13.718,198.658,0.002633,339848138937.0
3585,9.647,62.52,257.418,0.003794,981445633039.0
3586,4.109,-14.625,121.481,0.003976,406623169778.0
3587,0.293,84.105,256.027,0.004786,266203884873.0
3588,10.001,-52.839,99.448,0.00546,302791626910.0
3589,9.492,40.757,200.259,0.005947,221437248320.0
3590,9.803,-8.715,228.018,0.002075,189090824861.0
3591,1.672,38.96,293.87,0.004367,1269168263079.0
3592,4.065,-11.698,83.837,0.00498,338242074458.0
3593,0.588,22.228,137.731,0.005604,625425851989.0
3594,11.774,76.403,159.587,0.004713,1425012219858.0
3595,3.274,85.094,303.811,0.005015,662221624005.0
3596,11.908,-50.856,204.93,0.004223,801638924533.0
3597,14.181,5.861,122.454,0.002106,1198827831502.0
3598,12.57,-54.802,260.853,0.003348,961313202525.0
3599,3.785,49.539,236.232,0.005722,659366351393.0
3600,1.443,46.807,277.637,0.005956,718182220320.0
3601,0.903,1.377,114.178,0.00238,879756879761.0
3602,1.715,-34.238,197.54,0.002106,1407147320211.0
3603,0.306,-62.547,275.729,0.002524,144510610154.0
3604,12.142,43.447,185.723,0.003668,119843824646.0
3605,3.748,-59.613,120.262,0.004393,697734210063.0
3606,5.581,83.291,181.847,0.004503,642191931929.0
3607,4.022,25.125,100.592,0.004116,16264732025.0
3608,6.408,-67.884,207.27,0.003062,1499484886531.0
3609,7.725,-46.641,170.351,0.004769,604507274612.0
3610,11.714,33.094,268.908,0.00353,371126638689.0
3611,8.081,-2.694,211.903,0.004639,237513426171.0
3612,5.401,-15.808,255.241,0.003457,1250794904774.0
3613,2.373,44.988,176.706,0.004295,1295550566998.0
3614,10.219,35.966,293.233,0.004104,942416622552.0
3615,1.613,-8.925,166.207,0.005586,1085494492892.0
3616,0.995,3.288,85.655,0.003107,186073693753.0
3617,14.0,15.905,128.774,0.004544,277767760415.0
3618,3.34,12.491,250.266,0.003955,367037354014.0
3619,5.222,9.337,200.91,0.003046,326520077094.0
3620,12.906,-70.354,102.363,0.002839,738869492841.0
3621,10.696,-0.201,242.261,0.002535,822237212222.0
3622,2.769,43.985,80.106,0.004917,359193805393.0
3623,9.146,-71.538,93.975,0.004568,733626597570.0
3624,9.514,25.4,165.417,0.003526,1396655761515.0
3625,9.233,-0.873,119.239,0.00444,718007681802.0
3626,8.965,44.828,281.768,0.003727,493619523671.0
3627,13.137,5.789,178.4,0.005447,693099885239.0
3628,10.739,-2.259,282.509,0.00523,927909295582.0
3629,11.394,-15.59,274.77,0.00361,26108949413.0
3630,13.332,59.18,198.512,0.003506,952579590320.0
3631,4.587,51.997,140.273,0.005369,53051833622.0
3632,2.753,42.759,260.261,0.002166,24043241800.0
3633,13.827,-46.043,155.715,0.004059,101067318617.0
3634,9.218,53.273,232.768,0.003549,204381145108.0
3635,6.21,44.672,243.589,0.004117,217931797944.0
3636,7.401,-60.212,247.863,0.002478,1466338473125.0
3637,12.511,70.909,217.073,0.004765,247293851007.0
3638,2.839,-9.555,212.315,0.005788,270912973963.0
3639,3.692,4.389,100.916,0.005122,1410920511149.0
3640,4.856,12.977,150.726,0.005351,1550828059188.0
3641,9.738,-9.43,276.978,0.003847,419257006100.0
3642,8.654,59.351,283.422,0.003363,1046305954723.0
3643,11.429,-60.609,219.753,0.002019,581057972123.0
3644,1.008,-29.815,165.557,0.003476,1111165712035.0
3645,12.415,73.075,77.138,0.005425,827806349817.0
3646,9.515,-37.12,145.523,0.005597,804188997000.0
3647,4.777,-7.805,100.693,0.005125,333086807906.0
3648,9.596,-48.154,84.438,0.00479,1452546649595.0
3649,13.89,85.009,194.648,0.003863,489262321291.0
3650,14.069,-40.09,117.907,0.002593,919305406134.0
3651,8.464,-48.78,130.262,0.004078,662358941287.0
3652,2.965,72.196,198.024,0.005215,1560725649065.0
3653,12.927,27.048,265.22,0.003653,114659070263.0
3654,7.457,-66.835,274.519,0.004682,960417524445.0
3655,7.609,55.917,72.026,0.004022,742696902763.0
3656,0.894,40.82,110.679,0.00343,601321475460.0
3657,10.021,42.688,79.49,0.00232,1272716458309.0
3658,12.006,59.442,76.959,0.004203,35747073455.0
3659,4.009,-73.599,157.955,0.003414,56963294281.0
3660,8.958,17.576,71.679,0.005088,517258479507.0
3661,5.049,-46.465,273.3,0.00393,428078852775.0
3662,13.468,34.38,177.925,0.00537,89055881010.0
3663,3.487,-15.656,91.634,0.002351,1211375789481.0
3664,11.153,51.55,300.597,0.003547,1149003279961.0
3665,0.528,79.69,67.697,0.003938,367351387726.0
3666,3.097,4.856,229.549,0.003536,704606199334.0
3667,4.304,-16.073,117.065,0.003425,583279308989.0
3668,2.755,77.325,127.054,0.004979,1476690978348.0
3669,13.078,67.979,275.2,0.002079,1352466840452.0
3670,8.643,51.024,156.849,0.003197,222994177751.0
3671,0.463,11.853,239.094,0.002071,670379351730.0
3672,12.475,-19.599,101.64,0.002277,1255834557368.0
3673,2.876,73.359,83.546,0.002693,686969233985.0
3674,0.147,-36.303,83.842,0.003166,572454073657.0
3675,3.442,36.67,240.521,0.002161,570842712150.0
3676,5.267,35.891,198.137,0.002842,582792364813.0
3677,5.617,-42.635,244.991,0.005502,557028029044.0
3678,0.533,-62.724,138.266,0.005375,701943789890.0
3679,7.043,-53.446,206.503,0.004924,952056683691.0
3680,12.184,-37.218,284.959,0.005022,408029365227.0
3681,1.695,18.24,150.747,0.003705,964066845779.0
3682,13.326,80.746,154.933,0.005988,218174282992.0
3683,10.375,-31.871,138.954,0.00554,496716083277.0
3684,0.138,79.765,140.332,0.003007,661014679594.0
3685,7.935,-43.343,234.082,0.00288,465652255739.0
3686,11.256,-21.759,301.587,0.00488,133842336801.0
3687,1.091,24.363,213.452,0.003087,651514523189.0
3688,14.073,-9.48,193.725,0.005401,597381945841.0
3689,11.029,-14.902,260.14,0.004042,1200627098050.0
3690,3.295,59.126,120.636,0.003468,996976480836.0
3691,6.097,84.121,174.85,0.002819,1170861721665.0
3692,1.899,52.662,264.953,0.004185,140317364830.0
3693,0.534,-6.115,130.152,0.004881,176269089524.0
3694,4.93,49.052,184.034,0.004132,1304986407205.0
3695,8.018,-26.263,198.115,0.004719,92720768983.0
3696,7.121,84.122,279.459,0.005527,1538783558245.0
3697,2.275,87.379,134.771,0.005126,850002773732.0
3698,12.139,88.63,104.982,0.004239,218054341730.0
3699,3.566,-19.687,282.912,0.005188,173847709641.0
3700,8.614,13.719,70.066,0.004624,17358284016.0
3701,9.419,29.98,189.999,0.004481,1533365502805.0
3702,2.485,-59.278,248.481,0.002428,553387805850.0
3703,2.31,6.33,204.884,0.004571,705580214905.0
3704,8.738,-22.792,269.114,0.004883,922045412887.0
3705,2.325,46.182,116.896,0.004696,879188390724.0
3706,2.882,12.048,227.791,0.004606,313993287467.0
3707,6.097,31.068,96.604,0.005933,27944622581.0
3708,11.886,24.143,242.027,0.004099,742963399220.0
3709,4.405,81.424,280.48,0.004522,1255951673576.0
3710,1.915,-18.119,88.432,0.0034,643186913339.0
3711,11.587,36.854,292.552,0.002225,580061427013.0
3712,7.038,-6.315,299.87,0.005388,455706749418.0
3713,4.22,18.858,299.734,0.00435,1341682238061.0
3714,7.32,0.972,180.374,0.003803,702363704910.0
3715,2.481,63.14,70.67,0.005762,421538063248.0
3716,12.968,33.936,117.701,0.005584,706332919169.0
3717,11.862,13.242,240.502,0.002243,1285096652015.0
3718,3.392,-29.169,153.967,0.005423,885031651020.0
3719,8.959,50.681,94.984,0.00493,1429196235476.0
3720,12.264,-30.589,293.562,0.005531,504251878524.0
3721,7.919,8.106,111.648,0.002122,782970348717.0
3722,4.35,-70.675,263.987,0.003252,714069007306.0
3723,6.258,-49.472,107.283,0.003013,1550060229159.0
3724,8.921,-36.731,211.255,0.005684,1475645304270.0
3725,7.755,15.107,158.512,0.005023,612702961200.0
3726,8.661,-11.42,292.02,0.002784,481734335006.0
3727,9.19,0.571,202.499,0.00372,1270144537724.0
3728,6.389,-19.885,104.25,0.004171,1260249372976.0
3729,7.81,64.728,142.899,0.002045,810034798481.0
3730,11.147,75.961,215.223,0.004013,1450774584720.0
3731,1.905,-25.525,200.479,0.004446,774793256895.0
3732,2.715,-9.953,147.672,0.002419,1197115586011.0
3733,10.423,84.202,70.757,0.002511,1091674206746.0
3734,6.427,64.862,113.326,0.004716,1527574944549.0
3735,9.293,-47.612,70.016,0.004548,75548156058.0
3736,5.546,66.967,147.523,0.002685,523414005967.0
3737,12.789,0.174,222.766,0.003137,381996991742.0
3738,9.95,-9.368,144.483,0.004009,588961530228.0
3739,11.092,-3.081,105.669,0.005795,560581520659.0
3740,6.576,7.835,125.004,0.005492,259092317969.0
3741,10.151,-22.143,188.18,0.003405,272943961187.0
3742,14.459,-66.909,70.938,0.004063,958008504946.0
3743,12.185,-25.249,73.024,0.004892,587005142123.0
3744,4.777,-12.658,292.26,0.00418,491896440562.0
3745,1.373,-65.816,170.975,0.003944,1194631078848.0
3746,2.998,75.902,165.519,0.003173,450697589551.0
3747,3.806,-38.36,144.727,0.004054,698274179087.0
3748,11.319,-58.166,271.033,0.005254,1058273972156.0
3749,6.961,72.715,275.855,0.004065,881984930633.0
3750,2.735,59.709,295.67,0.004454,1499326438381.0
3751,0.197,23.04,68.148,0.004928,438531387617.0
3752,10.149,23.338,276.567,0.005631,422853362973.0
3753,14.047,12.282,198.56,0.005976,1083991123629.0
3754,10.723,6.573,226.614,0.004326,612275580026.0
3755,12.023,-48.959,300.989,0.004529,503587910395.0
3756,6.62,-4.701,103.198,0.0053,151892664572.0
3757,3.814,-40.843,268.048,0.003274,720924088942.0
3758,7.751,49.418,234.726,0.005006,528759274255.0
3759,13.089,-51.55,70.197,0.002352,1177684660030.0
3760,1.281,41.303,276.326,0.005699,702481208978.0
3761,4.437,36.597,165.089,0.00367,630963057980.0
3762,14.328,30.318,233.673,0.002158,836175475188.0
3763,2.245,16.355,178.393,0.002135,1088721157394.0
3764,3.454,49.911,218.95,0.003099,653070264862.0
3765,8.535,-49.65,99.567,0.002795,1514635193354.0
3766,3.005,-29.549,103.694,0.003497,675211538175.0
3767,3.22,89.31,165.218,0.005817,308425636232.0
3768,8.005,-53.505,73.12,0.002843,947112743057.0
3769,0.9,89.102,93.501,0.00484,680637584569.0
3770,12.947,-9.963,183.087,0.004168,730351272701.0
3771,6.089,18.298,80.961,0.006,94693445210.0
3772,11.705,-61.063,276.005,0.004782,1007917019735.0
3773,0.108,45.457,88.816,0.003324,962247757375.0
3774,12.298,67.566,270.857,0.005767,866267590925.0
3775,6.913,79.655,148.021,0.003288,748074054729.0
3776,4.117,89.124,300.475,0.003391,386496410104.0
3777,13.855,9.806,249.801,0.004156,926204324397.0
3778,3.082,22.747,114.187,0.0041,1165435815819.0
3779,6.732,-31.987,174.267,0.003267,137315894805.0
3780,13.872,37.344,72.896,0.005934,526407854446.0
3781,5.943,-35.354,210.892,0.0053,532555324429.0
3782,0.485,-56.967,223.255,0.003389,852415311762.0
3783,12.916,-49.077,184.112,0.004164,200725490570.0
3784,0.262,-67.081,289.38,0.003992,1526710080955.0
3785,12.674,-27.914,220.07,0.003973,161036241635.0
3786,0.384,23.283,296.201,0.003993,1416471812094.0
3787,0.614,72.959,137.192,0.004389,823609872391.0
3788,0.237,-35.923,77.244,0.005678,878976128031.0
3789,6.632,3.591,190.302,0.003086,1128966313693.0
3790,7.429,16.967,81.541,0.005069,1398509279169.0
3791,6.906,-56.081,181.89,0.002336,141943647448.0
3792,9.042,89.52,193.03,0.003593,1206488366478.0
3793,4.156,-13.713,240.518,0.005506,864616145788.0
3794,3.742,-71.53,277.779,0.004007,1175775470509.0
3795,13.512,68.013,218.172,0.004483,813507580326.0
3796,10.367,25.861,146.386,0.005011,197192245567.0
3797,0.643,34.375,82.964,0.004656,986603426490.0
3798,8.689,-38.837,299.465,0.00467,1272954717365.0
3799,6.116,-55.805,160.416,0.003007,635802065661.0
3800,9.836,-4.42,131.608,0.00501,1145382362666.0
3801,2.192,-28.378,253.655,0.002954,1298491663813.0
3802,11.208,64.136,209.826,0.003827,166511180300.0
3803,12.185,12.761,188.225,0.002246,96158444482.0
3804,5.41,-34.465,100.205,0.003228,560525608823.0
3805,10.343,-36.878,118.607,0.005551,733677159180.0
3806,0.946,35.218,278.116,0.005834,236780993928.0
3807,1.382,-11.806,75.701,0.002894,124840907070.0
3808,3.308,7.002,234.192,0.004846,60023639507.0
3809,1.035,78.736,114.292,0.004593,1247262818445.0
3810,12.703,-58.235,182.734,0.002562,517814967675.0
3811,1.798,0.706,88.743,0.003346,132418053493.0
3812,13.887,-21.641,182.828,0.002148,761443727673.0
3813,4.549,54.529,123.348,0.004697,571707108778.0
3814,10.189,-21.53,102.447,0.002913,455661652661.0
3815,11.741,67.28,70.346,0.004533,51177075139.0
3816,9.056,4.442,104.567,0.002798,581417653325.0
3817,3.003,-55.561,218.414,0.002002,770857146856.0
3818,4.609,-46.767,271.513,0.00213,1478285950603.0
3819,10.513,-63.002,296.854,0.004816,1168373327373.0
3820,13.369,14.977,95.987,0.002387,996527685844.0
3821,4.261,-51.589,251.99,0.005728,1541490919722.0
3822,0.887,-21.52,286.718,0.005207,1095257953244.0
3823,3.645,18.459,181.816,0.004946,763145941241.0
3824,3.281,86.52,274.701,0.005876,880344394302.0
